Accession	Title	Type	Organism	Assays	Release Date	Processed Data	Raw Data	Present in Atlas	ArrayExpress URL
E-GEOD-39004	Molecular Profiles of Human Breast Cancer and Their Association with Tumor Subtypes and Disease Prognosis	transcription profiling by array, methylation profiling by array	Homo sapiens	180	2013-11-01	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-39004/processed/	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-39004/raw/		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-39004/
E-GEOD-37754	Molecular Profiles of Human Breast Cancer and Their Association with Tumor Subtypes and Disease Prognosis (Illumina)	methylation profiling by array	Homo sapiens	72	2013-11-01	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-37754/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-37754/
E-GEOD-51388	Intra-MZ pair discordance and longitudinal variation of whole-genome scale DNA methylation in adults	methylation profiling by array	Homo sapiens	60	2013-10-30	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-51388/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-51388/
E-GEOD-51759	Genome-wide profiling of DNA methylation and expression identifies CIMP in myelodysplastic syndrome	transcription profiling by array, methylation profiling by array	Homo sapiens	16	2013-10-29	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-51759/E-GEOD-51759.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-51759/E-GEOD-51759.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-51759/
E-GEOD-51758	Genome-wide profiling of DNA methylation and expression identifies CIMP in myelodysplastic syndrome [Illumina]	methylation profiling by array	Homo sapiens	8	2013-10-29	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-51758/E-GEOD-51758.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-51758/
E-GEOD-51180	Analysis of epigenetic changes in survivors of preterm birth reveals the effect of gestational age and evidence for a long term legacy	methylation profiling by array	Homo sapiens	47	2013-10-20	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-51180/E-GEOD-51180.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-51180/
E-GEOD-49656	Distinct Mutational Patterns of Infection and Non-Infection-Related Bile Duct Cancers Revealed by Exome Sequencing	methylation profiling by array	Homo sapiens	40	2013-10-20	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-49656/E-GEOD-49656.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-49656/
E-GEOD-37365	TET2 loss-of-function mutations associate with a DNA hypermethylation signature in diffuse large B-cell lymphoma	transcription profiling by array, methylation profiling by array	Homo sapiens	40	2013-10-10	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-37365/E-GEOD-37365.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-37365/E-GEOD-37365.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-37365/
E-GEOD-37362	TET2 loss-of-function mutations associate with a DNA hypermethylation signature in diffuse large B-cell lymphoma (DNA methylation)	methylation profiling by array	Homo sapiens	31	2013-10-10	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-37362/E-GEOD-37362.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-37362/
E-GEOD-39279	The CURELUNG Project from the Epigenetics Side (Patients dataset)	methylation profiling by array	Homo sapiens	444	2013-10-03	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-39279/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-39279/
E-GEOD-51057	Methylome Analysis and Epigenetic Changes Associated with Menarcheal Age	methylation profiling by array	Homo sapiens	329	2013-09-21	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-51057/processed/	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-51057/raw/		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-51057/
E-GEOD-51032	EPIC-Italy at HuGeF	methylation profiling by array	Homo sapiens	845	2013-09-20	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-51032/processed/	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-51032/raw/		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-51032/
E-GEOD-44662	Genome-wide DNA methylation, gene expression, and copy number integrative analysis of melanoma brain metastasis	transcription profiling by array, methylation profiling by array	Homo sapiens	62	2013-09-19	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-44662/E-GEOD-44662.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-44662/raw/		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-44662/
E-GEOD-44661	DNA methylation analysis of melanoma progression to brain metastasis	methylation profiling by array	Homo sapiens	40	2013-09-19	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-44661/E-GEOD-44661.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-44661/
E-GEOD-49032	Genome-wide signatures of differential DNA methylation and gene expression in pediatric ALL	transcription profiling by array, methylation profiling by array	Homo sapiens	1053	2013-09-18	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-49032/E-GEOD-49032.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-49032/
E-GEOD-49031	Genome-wide signatures of differential DNA methylation in pediatric acute lymphoblastic leukemia	methylation profiling by array	Homo sapiens	945	2013-09-18	Data is not available	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-49031/
E-GEOD-50874	Methylation Profiling of Human Kidney Tubules	methylation profiling by array	Homo sapiens	85	2013-09-14	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-50874/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-50874/
E-GEOD-50853	Differences in DNA methylation between human neuronal and glial cells are concentrated in enhancers and non-CpG sites	methylation profiling by high throughput sequencing, ChIP-chip by tiling array	Homo sapiens	30	2013-09-14	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-50853/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-50853/
E-GEOD-50837	DNA methylation profiling in X;autosome translocations supports a role for L1 repeats in the spread of X chromosome inactivation	methylation profiling by array	Homo sapiens	8	2013-09-13	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-50837/E-GEOD-50837.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-50837/
E-GEOD-50798	Differences in DNA methylation between human neuronal and glial cells are concentrated in enhancers and non-CpG sites [methylation array]	ChIP-chip by tiling array	Homo sapiens	24	2013-09-13	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-50798/E-GEOD-50798.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-50798/
E-GEOD-49667	DNA methylation differences between human regulatory T cells and conventional T cells	methylation profiling by array	Homo sapiens	10	2013-09-09	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-49667/E-GEOD-49667.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-49667/
E-GEOD-45189	Epigenome analysis of uterin leiomyoma and myometrium with or without leiomyoma	transcription profiling by array, methylation profiling by array	Homo sapiens	18	2013-09-01	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-45189/E-GEOD-45189.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-45189/E-GEOD-45189.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-45189/
E-GEOD-45187	Epigenome analysis of uterin leiomyoma and myometrium with or without leiomyoma [Methylation data]	methylation profiling by array	Homo sapiens	9	2013-09-01	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-45187/E-GEOD-45187.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-45187/
E-GEOD-49542	Methylation profiles in non-alcoholic fatty liver disease	methylation profiling by array	Homo sapiens	59	2013-08-30	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-49542/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-49542/
E-GEOD-46648	Identification of  DNA methylation changes in monocytes to osteoclast differentiation	methylation profiling by array	Homo sapiens	6	2013-08-30	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-46648/E-GEOD-46648.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-46648/
E-GEOD-31803	Methylome-Transcriptome Relationships in Nonalcoholic Fatty Liver Disease	transcription profiling by array, methylation profiling by array	Homo sapiens	131	2013-08-30	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-31803/processed/	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-31803/raw/		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-31803/
E-GEOD-48462	MGMT-STP27 methylation status as Predictive Marker for Response to PCV in Anaplastic Oligodendrogliomas and Oligoastrocytomas. A report from EORTC study 26951	methylation profiling by array	Homo sapiens	117	2013-08-26	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-48462/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-48462/
E-GEOD-48461	MGMT-STP27 methylation status as Predictive Marker for Response to PCV in Anaplastic Oligodendrogliomas and Oligoastrocytomas; A report from EORTC study 26951	methylation profiling by array	Homo sapiens	59	2013-08-26	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-48461/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-48461/
E-GEOD-48325	DNA methylation analysis in non-alcoholic fatty liver disease suggests distinct disease-specific and remodeling signatures after bariatric surgery	methylation profiling by array	Homo sapiens	85	2013-08-08	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-48325/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-48325/
E-GEOD-48472	Identification and systematic annotation of tissue-specific differentially methylated regions using Illumina 450k chips	methylation profiling by array	Homo sapiens	56	2013-08-06	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-48472/processed/	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-48472/raw/		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-48472/
E-GEOD-41754	Combinatorial treatment of DNMT inhibitor and LSD1 inhibitor results in cell growth inhibition and reexpression of epigenetically silenced genes	transcription profiling by array, methylation profiling by array	Homo sapiens	32	2013-08-01	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-41754/E-GEOD-41754.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-41754/
E-GEOD-41525	Combinatorial treatment of DNMT inhibitor and LSD1 inhibitor results in cell growth inhibition and reexpression of epigenetically silenced genes (methylation)	methylation profiling by array	Homo sapiens	8	2013-08-01	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-41525/E-GEOD-41525.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-41525/
E-GEOD-36369	DNA methylation contributes to natural human variation	methylation profiling by array, unknown experiment type	Homo sapiens, Pan troglodytes, Pan troglodytes schweinfurthii, Pan troglodytes troglodytes, Pan troglodytes verus	322	2013-07-22	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-36369/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-36369/
E-GEOD-47627	Novel insights into DNA methylation features in spermatozoa: stability and peculiatities	methylation profiling by array	Homo sapiens	28	2013-07-16	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-47627/E-GEOD-47627.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-47627/
E-GEOD-40853	Meta-analysis of IDH mutant-mediated hypermethylation identifies tissue-specific effectors within a shared pathway in multiple cancers	methylation profiling by array	Homo sapiens	51	2013-07-15	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-40853/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-40853/
E-GEOD-44838	Gene expression and methylation profile of breast cancer cells	transcription profiling by array, methylation profiling by array	Homo sapiens	52	2013-07-12	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-44838/E-GEOD-44838.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-44838/raw/		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-44838/
E-GEOD-44837	Gene methylation profile of breast cancer cells	methylation profiling by array	Homo sapiens	26	2013-07-12	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-44837/E-GEOD-44837.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-44837/
E-GEOD-45958	Radiation-induced epigenetic DNA methylation modification of radiation-response pathways	methylation profiling by array	Homo sapiens	24	2013-07-01	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-45958/E-GEOD-45958.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-45958/
E-GEOD-45707	Epigenome analysis of U937, U937 treated with 5mM azacytidine for 24 and 72 hours and its azacytidine-resistant derivative	methylation profiling by array	Homo sapiens	4	2013-07-01	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-45707/E-GEOD-45707.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-45707/
E-GEOD-39672	Genome-wide variation of cytosine modifications between European and African populations and the implications for complex traits	methylation profiling by array	Homo sapiens	133	2013-07-01	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-39672/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-39672/
E-GEOD-44712	Early-Onset Preeclampsia Placentas and Controls	transcription profiling by array, methylation profiling by array	Homo sapiens	56	2013-06-21	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-44712/E-GEOD-44712.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-44712/
E-GEOD-44667	DNA methylation in Early Onset Preeclamptic placentas	methylation profiling by array	Homo sapiens	40	2013-06-21	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-44667/E-GEOD-44667.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-44667/
E-GEOD-43226	Utility of HM450 BeadArray on Mouse Samples	methylation profiling by array	Homo sapiens, Mus musculus	15	2013-06-21	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-43226/E-GEOD-43226.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-43226/
E-GEOD-44684	DNA methylation data from pilocytic astrocytoma tumor samples and normal cerebellum controls	methylation profiling by array	Homo sapiens	67	2013-06-12	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-44684/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-44684/
E-GEOD-42707	COHCAP MIRA / 450k Comparison [450k]	methylation profiling by array	Homo sapiens	1	2013-06-08	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-42707/E-GEOD-42707.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-42707/
E-GEOD-42310	COHCAP: City of Hope CpG Island Analysis Pipeline	transcription profiling by array, methylation profiling by array	Homo sapiens	14	2013-06-08	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-42310/E-GEOD-42310.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-42310/E-GEOD-42310.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-42310/
E-GEOD-42308	COHCAP HCT116 Mutant Comparison [methylation]	methylation profiling by array	Homo sapiens	6	2013-06-08	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-42308/E-GEOD-42308.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-42308/
E-GEOD-47639	KYSE180 cells transfected with HOTAIR compared to control cells	transcription profiling by array, methylation profiling by array	Homo sapiens	5	2013-06-05	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-47639/E-GEOD-47639.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-47639/E-GEOD-47639.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-47639/
E-GEOD-47637	Genome-wide DNA methylation profiling of KYSE180 cells transfected with HOTAIR vector using Illumina HumanMethylation 450 arrays	methylation profiling by array	Homo sapiens	2	2013-06-05	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-47637/E-GEOD-47637.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-47637/
E-GEOD-38235	Integration of high-resolution methylome and transcriptome analyses to dissect epigenomic changes in childhood acute lymphoblastic leukemia	methylation profiling by array	Homo sapiens	92	2013-06-04	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-38235/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-38235/
E-GEOD-41782	A genome-wide comparative study of DNA methylation in great apes	methylation profiling by array	Gorilla beringei graueri, Gorilla gorilla gorilla, Homo sapiens, Pan paniscus, Pan troglodytes schweinfurthii, Pan troglodytes troglodytes, Pan troglodytes verus, Pongo abelii, Pongo pygmaeus	32	2013-06-01	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-41782/E-GEOD-41782.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-41782/
E-GEOD-32146	DNA methylation in colon mucosa samples from individuals with Crohns' disease or ulcerative colitis and normal controls	methylation profiling by array	Homo sapiens	24	2013-06-01	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-32146/E-GEOD-32146.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-32146/
E-GEOD-44132	Antenatal Blood DNA Methylation Profiles	methylation profiling by array	Homo sapiens	55	2013-05-24	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-44132/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-44132/
E-GEOD-44798	Gene methylation profiles in offspring born before vs. after maternal bariatric surgery	methylation profiling by array	Homo sapiens	50	2013-05-16	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-44798/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-44798/
E-GEOD-39560	DNA Methylation Profiling of Human Saliva	methylation profiling by array	Homo sapiens	34	2013-05-13	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-39560/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-39560/
E-GEOD-46650	Identification of novel markers in rheumatoid arthritis through integrated analysis of DNA methylation and microRNA expression	methylation profiling by array	Homo sapiens	12	2013-05-07	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-46650/E-GEOD-46650.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-46650/
E-GEOD-43298	Genome-scale methylome profiling of human pheochromocytomas and paragangliomas (Illumina methylation beadchips) and mouse chromaffin cells (RRBS)	methylation profiling by high throughput sequencing, methylation profiling by array	Homo sapiens, Mus musculus	176	2013-05-06	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-43298/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-43298/
E-GEOD-43293	Genome-scale methylome profiling of pheochromocytomas and paragangliomas with Illumina HumanMethylation450 arrays	methylation profiling by array	Homo sapiens	24	2013-05-06	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-43293/E-GEOD-43293.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-43293/
E-GEOD-46573	Buccals are likely to be a more informative surrogate tissue than blood for epigenome-wide association studies [Illumina tiling]	methylation profiling by array	Homo sapiens	22	2013-05-02	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-46573/E-GEOD-46573.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-46573/
E-GEOD-40790	DNA methylation in CD14 and CD34 blood cells	methylation profiling by array	Homo sapiens	4	2013-04-26	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-40790/E-GEOD-40790.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-40790/
E-GEOD-46220	Inactive or moderately active human promoters are enriched for inter-individual epialleles	ChIP-seq, RNA-seq of coding RNA, methylation profiling by array	Homo sapiens	24	2013-04-22	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-46220/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-46220/
E-GEOD-46168	Inactive or moderately active human promoters are enriched for inter-individual epialleles [Methylation BeadChip]	methylation profiling by array	Homo sapiens	14	2013-04-22	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-46168/E-GEOD-46168.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-46168/
E-GEOD-41273	Genome-wide analysis identifies aberrant methylation in Fragile X syndrome is specific to the FMR1 locus	methylation profiling by array	Homo sapiens	62	2013-04-15	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-41273/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-41273/
E-GEOD-45200	An Inhibitor of Mutant IDH1 Delays Growth and Promotes Differentiation of Glioma Cells	transcription profiling by array, methylation profiling by array	Homo sapiens	77	2013-04-04	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-45200/E-GEOD-45200.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-45200/E-GEOD-45200.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-45200/
E-GEOD-45199	An Inhibitor of Mutant IDH1 Delays Growth and Promotes Differentiation of Glioma Cells Methylation Data for In Vitro Model	methylation profiling by array	Homo sapiens	16	2013-04-04	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-45199/E-GEOD-45199.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-45199/
E-GEOD-45198	An Inhibitor of Mutant IDH1 Delays Growth and Promotes Differentiation of Glioma Cells Methylation Data for Xenograft Samples	methylation profiling by array	Homo sapiens	28	2013-04-04	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-45198/E-GEOD-45198.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-45198/
E-GEOD-45529	Buccals are likely to be a more informative surrogate tissue than blood for epigenome-wide association studies	methylation profiling by array	Homo sapiens	22	2013-03-28	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-45529/E-GEOD-45529.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-45529/
E-GEOD-45461	A global DNA methylation and gene expression analysis of early human B-cell development reveals a demethylation signature and transcription factor network	transcription profiling by array, methylation profiling by array	Homo sapiens	53	2013-03-26	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-45461/E-GEOD-45461.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-45461/E-GEOD-45461.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-45461/
E-GEOD-45459	DNA Methylation data from early human B-cell development	methylation profiling by array	Homo sapiens	22	2013-03-26	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-45459/E-GEOD-45459.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-45459/
E-MTAB-1274	High-resolution methylation profiling of glioblastoma neural stem cells and reprogrammed derivatives	methylation profiling by array	Homo sapiens	24	2013-03-15	Data is not available	https://www.ebi.ac.uk/arrayexpress/files/E-MTAB-1274/E-MTAB-1274.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-MTAB-1274/
E-GEOD-43976	An evaluation of analysis pipelines for DNA methylation profiling using the Illumina Human Methylation 450k platform	methylation profiling by array	Homo sapiens	95	2013-03-14	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-43976/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-43976/
E-GEOD-43851	Functional DNA methylation is accompanied by chromatin accessibility [methylation]	methylation profiling by array	Homo sapiens	20	2013-03-08	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-43851/E-GEOD-43851.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-43851/
E-GEOD-38858	AcceSssIble Assay to Study the Chomatin Accessibility and DNA Methylation	transcription profiling by array, methylation profiling by array	Homo sapiens	42	2013-03-08	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-38858/E-GEOD-38858.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-38858/
E-GEOD-36580	AcceSssIble: an array-based assay for the study of chromatin accessibility and DNA methylation using the CpG methyltransferase SssI	methylation profiling by array	Homo sapiens	10	2013-03-08	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-36580/E-GEOD-36580.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-36580/
E-GEOD-44830	Treatment of AML patient samples with decitabine	methylation profiling by array	Homo sapiens	26	2013-03-06	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-44830/E-GEOD-44830.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-44830/E-GEOD-44830.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-44830/
E-GEOD-42700	Epigenome analysis of buccal cells from monozygotic and dizygotic twins	methylation profiling by array	Homo sapiens	53	2013-03-06	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-42700/E-GEOD-42700.processed.1.zip	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-42700/
E-GEOD-41826	A Cell Epigenotype Specific Model for the Correction of Cellular Heterogeneity in the Brain	methylation profiling by array	Homo sapiens	145	2013-02-22	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-41826/processed/	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-41826/
E-GEOD-38242	DNA methylation alterations exhibit striking intra-individual stability and inter-individual heterogeneity across metastatic dissemination	transcription profiling by array, methylation profiling by array	Homo sapiens	249	2013-02-04	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-38242/E-GEOD-38242.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-38242/raw/		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-38242/
E-GEOD-38240	DNA methylation profiling of normal prostates and prostate cancer metastases [Illumina]	methylation profiling by array	Homo sapiens	12	2013-02-04	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-38240/E-GEOD-38240.processed.1.zip	https://www.ebi.ac.uk/arrayexpress/files/E-GEOD-38240/E-GEOD-38240.raw.1.zip		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-38240/
E-GEOD-43414	A data-driven approach to preprocessing Illumina 450K methylation array data	methylation profiling by array	Homo sapiens	696	2013-01-24	Data is not available	Data is not available		https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-43414/
